"MARCA RECURSO INSUFICIENTE";"CUADRILLA DESASIGNADA";"COD MOVIL";"TIPO MOVIL";ESTADO;"ESTADO DE FINALIZACION";"CODIGO AMBITO";"CODIGO ELEMENTO RESPONSABLE";"CODIGO CONDICION";BAREMOS;PRECIO
NO;NO;V3602;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;1;Z01;39;;
NO;NO;V3615;"DOMICILIARIA EMERGENCIA";CERRADO;PROVISORIO;6;M04;54;;
NO;NO;V5563;"DOMICILIARIA EMERGENCIA";CERRADO;PROVISORIO;6;A02;16;;
NO;NO;V5541;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;1;Z01;39;;
NO;NO;V3606;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;1;Z01;39;;
NO;NO;V5566;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;45;;
NO;NO;V3616;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;C30;19;;
NO;NO;V5536;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;P25;61;;
NO;NO;V5563;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;2;;
NO;NO;V3602;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;1;Z01;39;;
NO;NO;V5562;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;P25;61;;
NO;NO;V5541;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;1;Z01;39;;
NO;NO;V3615;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;3;P29;61;;
NO;NO;V3621;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;P25;43;;
NO;SI;V3621;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;19;;
NO;NO;V4655;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;1;C25;1;;
NO;NO;V4653;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;1;C25;5;;
NO;NO;V3607;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;16;;
NO;NO;V5540;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;15;;
NO;NO;V3616;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;C30;15;;
NO;SI;V3615;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;3;P23;61;;
SI;SI;V3615;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;3;P23;61;;
NO;NO;V3602;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;3;P23;61;;
NO;NO;V5564;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;16;;
NO;SI;V5564;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;16;;
NO;NO;V4655;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;1;C25;5;;
NO;NO;V4653;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;2;G01;5;;
NO;NO;V3616;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;45;;
NO;NO;V5560;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;19;;
NO;NO;V5566;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;P25;61;;
NO;NO;V5540;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;1;T16;61;;
NO;NO;V5541;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;1;Z01;85;;
NO;NO;V5533;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;59;;
NO;SI;V3602;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;1;Z01;39;;
NO;NO;V3602;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;1;Z01;39;;
NO;SI;V5534;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;1;S03;69;;
NO;NO;V4654;"SERVICIO DE EMERGENCIA RED";ANULADO;TERMINADO;7;D02;45;;
NO;NO;V5536;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;52;;
NO;SI;V5536;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;52;;
NO;NO;V5564;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;U01;19;;
NO;NO;V4037;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;1;;
NO;SI;V3602;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;P25;40;;
NO;NO;V5566;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;P25;61;;
NO;NO;V3621;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;17;;
NO;NO;V4653;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;1;C25;1;;
SI;SI;V4040;"DOMICILIARIA EMERGENCIA";CERRADO;PROVISORIO;5;C01;40;;
SI;SI;V4653;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;5;C01;40;;
NO;NO;V4655;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;1;C25;1;;
NO;NO;V3615;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;15;;
NO;NO;V5562;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;P25;40;;
NO;NO;V5541;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;1;Z01;85;;
NO;NO;V3616;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;45;;
NO;NO;V5534;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;U01;19;;
NO;SI;V3602;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;85;;
NO;NO;V5563;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;4;L07;43;;
NO;NO;V5563;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;15;;
NO;NO;V3621;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;B01;15;;
NO;NO;V5540;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;15;;
NO;NO;V5566;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;N01;19;;
NO;NO;V4655;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;1;A11;1;;
NO;NO;V5541;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;1;Z01;85;;
NO;SI;V5541;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;1;Z01;85;;
NO;NO;V4653;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;1;C25;1;;
NO;NO;V5562;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;85;;
NO;NO;V3600;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;85;;
NO;NO;V3600;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;8;C33;15;;
NO;NO;V5562;"DOMICILIARIA EMERGENCIA";CERRADO;PROVISORIO;6;A02;16;;
NO;NO;V5542;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;19;;
NO;SI;V5542;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;19;;
NO;NO;V5534;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;8;C26;16;;
NO;NO;V5536;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;1;P16;11;;
NO;NO;V3602;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;P25;43;;
NO;NO;V3640;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;3;P29;66;;
NO;NO;V4605;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;P25;43;;
NO;NO;V5536;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;25;;
NO;NO;V3602;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;45;;
NO;NO;V5565;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;L06;16;;
NO;SI;V4605;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;45;;
NO;NO;V4605;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;45;;
NO;NO;V5542;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;16;;
NO;SI;V3602;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;19;;
NO;NO;V3656;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;1;P50;61;;
NO;NO;V5562;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;1;;
NO;NO;V3602;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;6;A02;54;;
NO;NO;V5536;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;85;;
NO;SI;V5536;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;19;;
NO;SI;V3602;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;1;;
NO;SI;V3656;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;1;;
NO;NO;V3602;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;1;;
NO;NO;V5534;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;45;;
NO;NO;V5534;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;17;;
NO;NO;V3616;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;17;;
NO;NO;V5565;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;15;;
NO;NO;V3640;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;9;L02;26;;
NO;NO;V5542;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;3;;
NO;SI;V3640;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A01;15;;
NO;NO;V5564;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A01;15;;
NO;NO;V4605;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;5;C10;69;;
NO;NO;V4605;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;15;;
NO;SI;V3640;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;9;L02;37;;
NO;NO;V3615;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;U01;19;;
NO;SI;V3602;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;1;;
NO;SI;V3602;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;1;;
NO;NO;V3602;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;1;;
NO;SI;V5542;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;U01;15;;
NO;NO;V5536;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;U01;15;;
NO;SI;V4605;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;43;;
NO;SI;V5536;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;15;;
NO;NO;V5565;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;9;L04;26;;
NO;NO;V5562;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;1;;
NO;SI;V5565;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;88;;
NO;NO;V3621;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;85;;
NO;SI;V3602;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;1;Z01;29;;
NO;NO;V3656;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;1;Z01;29;;
NO;NO;V3620;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;U01;15;;
NO;NO;V5533;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;B01;16;;
NO;NO;V5533;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;I01;45;;
NO;SI;V3616;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;26;;
NO;NO;V3616;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;4;L08;85;;
NO;NO;V3640;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;12;;
SI;SI;V4040;"DOMICILIARIA EMERGENCIA";CERRADO;PROVISORIO;5;C01;40;;
SI;SI;V4652;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;5;C01;40;;
NO;NO;V5562;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;19;;
NO;NO;V3624;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;93;;
NO;NO;V4033;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;2;;
NO;SI;V5564;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;26;;
NO;NO;V5564;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;26;;
NO;SI;V4605;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;45;;
NO;NO;V3621;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;P25;40;;
NO;NO;V5564;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;B01;15;;
NO;NO;V3656;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;17;;
NO;NO;V3620;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;2;;
SI;SI;V4010;"MOTO PRIORIDAD 1";CERRADO;PROVISORIO;5;C01;40;;
SI;SI;V4653;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;5;C01;40;;
NO;NO;R0101;"REPARACI¢N DOMICILIARIA DE URGENCIA";CERRADO;PROVISORIO;5;C01;40;;
NO;NO;V3615;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;19;;
NO;NO;C0001;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;0;;
NO;SI;C0001;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;0;;
NO;NO;V3602;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;1;;
SI;SI;V4010;"MOTO PRIORIDAD 1";CERRADO;PROVISORIO;7;C02;40;;
SI;SI;V4652;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;7;C02;40;;
NO;NO;V5541;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;1;;
NO;NO;V3615;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;U01;19;;
NO;NO;V3624;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;1;;
NO;NO;C0001;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;69;;
NO;SI;V3624;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;45;;
NO;NO;V5562;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;19;;
NO;NO;V3620;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;19;;
NO;SI;V3621;"DOMICILIARIA EMERGENCIA";CERRADO;PROVISORIO;6;A02;17;;
NO;NO;V5542;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;19;;
NO;NO;V5541;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;19;;
NO;NO;V3640;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;1;P16;85;;
NO;NO;V5533;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;U01;15;;
NO;NO;V5534;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;E03;54;;
NO;NO;V5534;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;12;;
NO;SI;V3602;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;U01;15;;
NO;SI;V3602;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;U01;15;;
NO;NO;V3621;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;U01;15;;
NO;NO;V4605;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;88;;
NO;NO;V3602;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;3;B06;43;;
NO;NO;V5542;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;9;L04;12;;
NO;NO;V3616;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;1;;
NO;NO;V4605;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;15;;
NO;NO;V5536;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;19;;
NO;NO;V5542;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A01;25;;
NO;NO;V4605;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;6;A02;43;;
NO;NO;V3624;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;93;;
NO;NO;V5536;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;19;;
NO;NO;V3640;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;85;;
NO;SI;V3615;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;15;;
NO;SI;V3602;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;45;;
NO;NO;V3656;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;45;;
NO;NO;V5542;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;19;;
NO;NO;V5562;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;19;;
NO;SI;V5562;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;45;;
NO;NO;V5564;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;1;;
NO;NO;V3624;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;45;;
NO;NO;V5541;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;P25;66;;
NO;NO;V4650;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;7;D02;1;;
NO;NO;V5541;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;69;;
NO;NO;V5536;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;1;F03;16;;
NO;NO;V5541;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;4;L02;19;;
NO;NO;V5533;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;85;;
NO;NO;V3624;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;P25;61;;
NO;NO;V4605;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;45;;
NO;NO;V3616;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;25;;
NO;SI;V5542;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;U01;19;;
NO;NO;V3615;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;U01;19;;
NO;SI;V3615;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;U01;19;;
NO;NO;V3624;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;6;B08;43;;
NO;NO;V5540;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;1;;
NO;NO;V3615;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;26;;
SI;SI;V4653;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;5;C01;40;;
SI;SI;V4321;"MANTENIMIENTO SUBTERRANEO";CERRADO;PROVISORIO;5;C01;40;;
NO;NO;V4040;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;88;;
NO;NO;V3624;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;6;P26;40;;
NO;NO;V5540;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;19;;
NO;NO;V3600;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;4;C39;34;;
NO;NO;V5540;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;19;;
NO;NO;V4605;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;19;;
NO;NO;V5564;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;P25;40;;
NO;NO;V3656;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;45;;
NO;NO;V5564;"DOMICILIARIA EMERGENCIA";CERRADO;PROVISORIO;6;P25;43;;
NO;NO;V3600;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;U01;15;;
NO;SI;V4653;"SERVICIO DE EMERGENCIA RED";ANULADO;TERMINADO;;;;;
NO;NO;V3615;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;U01;15;;
NO;NO;V5562;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;1;;
NO;NO;V5560;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;15;;
NO;NO;V3616;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;C07;25;;
NO;NO;V3656;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;9;L04;26;;
NO;NO;V3624;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;15;;
NO;NO;V3640;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;4;C39;43;;
NO;SI;V3656;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;1;P16;11;;
NO;NO;V5541;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;15;;
NO;SI;V5536;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;1;;
NO;NO;V5536;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;1;;
NO;NO;V5540;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;15;;
NO;NO;V3615;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;26;;
NO;NO;V3620;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;4;T20;85;;
NO;NO;V4605;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;45;;
NO;SI;V5536;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;1;;
NO;NO;V4033;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;3;P29;64;;
NO;NO;V3616;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;26;;
NO;NO;V3640;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;P43;54;;
NO;SI;V3616;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;1;S03;29;;
NO;NO;V3616;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;1;S03;29;;
NO;SI;V5541;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;2;;
NO;NO;C0001;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;15;;
NO;SI;V3620;"DOMICILIARIA EMERGENCIA";CERRADO;PROVISORIO;6;A02;25;;
NO;NO;V5560;"DOMICILIARIA EMERGENCIA";CERRADO;PROVISORIO;6;A02;25;;
NO;NO;V5560;"DOMICILIARIA EMERGENCIA";CERRADO;PROVISORIO;6;A02;16;;
NO;SI;V5540;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;8;L09;15;;
NO;NO;V5540;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;8;L09;15;;
NO;NO;V3620;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;85;;
NO;NO;V4605;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;4;S03;29;;
NO;NO;V5541;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;45;;
NO;NO;V5564;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;26;;
NO;NO;V3616;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;26;;
NO;NO;V4605;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;4;P16;48;;
NO;SI;V4605;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;4;P16;48;;
NO;NO;V5562;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;45;;
NO;NO;V3620;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;P25;43;;
NO;SI;V5536;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;1;;
NO;SI;V5560;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;4;L02;85;;
NO;NO;V5534;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;4;L02;85;;
NO;NO;V3600;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;16;;
NO;NO;V3656;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;U01;43;;
NO;NO;V3656;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;D02;45;;
NO;SI;V4653;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;6;B01;40;;
NO;SI;V4010;"MOTO PRIORIDAD 1";CERRADO;PROVISORIO;6;B01;40;;
SI;SI;V4653;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;5;C01;40;;
NO;SI;V4321;"MANTENIMIENTO SUBTERRANEO";CERRADO;PROVISORIO;5;C01;40;;
NO;NO;V5540;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;19;;
NO;SI;V5540;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;6;A02;19;;
NO;NO;V3640;"SERVICIO DE EMERGENCIA RED";CERRADO;PROVISORIO;6;A02;19;;
NO;NO;V5562;"DOMICILIARIA EMERGENCIA";CERRADO;PROVISORIO;1;L02;67;;
NO;NO;V3615;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;P25;43;;
NO;NO;V3600;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;1;P50;66;;
NO;NO;V5562;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;U01;19;;
NO;NO;V3616;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;D02;88;;
NO;NO;V5540;"SERVICIO DE EMERGENCIA RED";CERRADO;TERMINADO;4;L02;17;;
NO;NO;V5564;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;6;A02;61;;
NO;SI;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;PROVISORIO;8;L09;6;;
NO;NO;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;PROVISORIO;8;L09;6;;
NO;NO;V5564;"DOMICILIARIA EMERGENCIA";CERRADO;TERMINADO;4;R04;43;;
NO;SI;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;PROVISORIO;6;A02;54;;
NO;NO;V3618;"DOMICILIARIA EMERGENCIA";CERRADO;PROVISORIO;6;A02;54;;
